date,time,city,temp_C,condition_text,condition_code,humidity_%,wind_kph,wind_dir,precip_mm,cloud_%
2025-05-26,2025-05-26 00:00,Punta Arenas,4.1,Nublado,1006,79,23.4,SSE,0.0,63
2025-05-26,2025-05-26 01:00,Punta Arenas,4.2,Parcialmente nublado,1003,79,23.4,SSE,0.0,45
2025-05-26,2025-05-26 02:00,Punta Arenas,4.1,Despejado,1000,79,23.0,SSE,0.0,11
2025-05-26,2025-05-26 03:00,Punta Arenas,4.0,Despejado,1000,78,23.0,S,0.0,20
2025-05-26,2025-05-26 04:00,Punta Arenas,4.0,Despejado,1000,77,22.3,S,0.0,18
2025-05-26,2025-05-26 05:00,Punta Arenas,3.9,Despejado,1000,75,22.0,S,0.0,15
2025-05-26,2025-05-26 06:00,Punta Arenas,3.8,Despejado,1000,75,22.0,S,0.0,16
2025-05-26,2025-05-26 07:00,Punta Arenas,3.8,Despejado,1000,76,21.6,S,0.0,22
2025-05-26,2025-05-26 08:00,Punta Arenas,3.6,Despejado,1000,76,21.2,S,0.0,21
2025-05-26,2025-05-26 09:00,Punta Arenas,3.7,Despejado,1000,75,21.2,S,0.0,19
2025-05-26,2025-05-26 10:00,Punta Arenas,3.9,Soleado,1000,73,21.2,SSW,0.0,22
2025-05-26,2025-05-26 11:00,Punta Arenas,4.3,Parcialmente nublado,1003,70,20.9,S,0.0,26
2025-05-26,2025-05-26 12:00,Punta Arenas,4.9,Parcialmente nublado,1003,68,20.9,S,0.0,34
2025-05-26,2025-05-26 13:00,Punta Arenas,5.0,Parcialmente nublado,1003,68,21.2,S,0.0,62
2025-05-26,2025-05-26 14:00,Punta Arenas,4.9,Parcialmente nublado,1003,70,19.1,S,0.0,59
2025-05-26,2025-05-26 15:00,Punta Arenas,4.7,Parcialmente nublado,1003,70,16.9,S,0.0,32
2025-05-26,2025-05-26 16:00,Punta Arenas,4.3,Nublado,1006,69,15.1,S,0.0,74
2025-05-26,2025-05-26 17:00,Punta Arenas,4.0,Parcialmente nublado,1003,69,14.8,SSW,0.0,57
2025-05-26,2025-05-26 18:00,Punta Arenas,3.7,Despejado,1000,69,14.8,SSW,0.0,23
2025-05-26,2025-05-26 19:00,Punta Arenas,3.6,Despejado,1000,65,14.4,SSW,0.0,10
2025-05-26,2025-05-26 20:00,Punta Arenas,3.3,Despejado,1000,65,14.4,SSW,0.0,7
2025-05-26,2025-05-26 21:00,Punta Arenas,3.1,Despejado,1000,67,14.4,SW,0.0,6
2025-05-26,2025-05-26 22:00,Punta Arenas,3.1,Despejado,1000,68,14.4,SW,0.0,5
2025-05-26,2025-05-26 23:00,Punta Arenas,3.1,Despejado,1000,68,12.2,SSW,0.0,3
2025-05-27,2025-05-27 00:00,Punta Arenas,3.3,Despejado,1000,71,15.8,SW,0.0,2
2025-05-27,2025-05-27 01:00,Punta Arenas,3.4,Despejado,1000,71,14.4,SW,0.0,0
2025-05-27,2025-05-27 02:00,Punta Arenas,3.2,Despejado,1000,72,12.2,SW,0.0,0
2025-05-27,2025-05-27 03:00,Punta Arenas,3.3,Despejado,1000,71,9.4,SW,0.0,0
2025-05-27,2025-05-27 04:00,Punta Arenas,3.2,Despejado,1000,72,8.3,WSW,0.0,0
2025-05-27,2025-05-27 05:00,Punta Arenas,3.0,Despejado,1000,72,6.5,WSW,0.0,0
2025-05-27,2025-05-27 06:00,Punta Arenas,3.0,Despejado,1000,70,2.9,S,0.0,0
2025-05-27,2025-05-27 07:00,Punta Arenas,3.2,Despejado,1000,71,5.8,WNW,0.0,0
2025-05-27,2025-05-27 08:00,Punta Arenas,3.0,Despejado,1000,73,6.5,WNW,0.0,5
2025-05-27,2025-05-27 09:00,Punta Arenas,2.7,Parcialmente nublado,1003,75,4.3,NW,0.0,32
2025-05-27,2025-05-27 10:00,Punta Arenas,2.9,Soleado,1000,76,6.8,NW,0.0,13
2025-05-27,2025-05-27 11:00,Punta Arenas,3.2,Soleado,1000,76,6.8,NNW,0.0,7
2025-05-27,2025-05-27 12:00,Punta Arenas,3.2,Soleado,1000,75,6.8,NW,0.0,15
2025-05-27,2025-05-27 13:00,Punta Arenas,3.2,Parcialmente nublado,1003,74,6.1,NNW,0.0,32
2025-05-27,2025-05-27 14:00,Punta Arenas,3.2,Soleado,1000,72,6.1,NNE,0.0,22
2025-05-27,2025-05-27 15:00,Punta Arenas,3.2,Parcialmente nublado,1003,72,7.9,NNE,0.0,37
2025-05-27,2025-05-27 16:00,Punta Arenas,3.1,Cielo cubierto,1009,71,9.0,NNE,0.0,98
2025-05-27,2025-05-27 17:00,Punta Arenas,3.2,Soleado,1000,68,13.0,NNE,0.0,10
2025-05-27,2025-05-27 18:00,Punta Arenas,3.1,Parcialmente nublado,1003,68,14.8,N,0.0,30
2025-05-27,2025-05-27 19:00,Punta Arenas,2.5,Parcialmente nublado,1003,71,14.4,N,0.0,46
2025-05-27,2025-05-27 20:00,Punta Arenas,2.2,Parcialmente nublado,1003,73,15.1,N,0.0,31
2025-05-27,2025-05-27 21:00,Punta Arenas,2.2,Parcialmente nublado,1003,73,16.6,NNE,0.0,53
2025-05-27,2025-05-27 22:00,Punta Arenas,2.3,Cielo cubierto,1009,71,17.3,NNE,0.0,96
2025-05-27,2025-05-27 23:00,Punta Arenas,2.3,Nublado,1006,69,18.0,NNE,0.0,86
2025-05-28,2025-05-28 00:00,Punta Arenas,2.1,Cielo cubierto,1009,74,18.0,N,0.0,95
2025-05-28,2025-05-28 01:00,Punta Arenas,1.8,Cielo cubierto,1009,76,15.8,NNE,0.0,100
2025-05-28,2025-05-28 02:00,Punta Arenas,1.8,Lluvia  moderada a intervalos,1063,76,19.1,NNE,0.04,100
2025-05-28,2025-05-28 03:00,Punta Arenas,1.7,Lluvia  moderada a intervalos,1063,75,16.6,NNE,0.01,100
2025-05-28,2025-05-28 04:00,Punta Arenas,1.2,Ligeras precipitaciones de aguanieve,1204,81,17.6,NNE,0.17,58
2025-05-28,2025-05-28 05:00,Punta Arenas,0.9,Ligeras lluvias heladas,1198,84,18.4,NNE,0.02,69
2025-05-28,2025-05-28 06:00,Punta Arenas,0.7,Ligeras lluvias heladas,1198,87,18.0,N,0.04,100
2025-05-28,2025-05-28 07:00,Punta Arenas,0.9,Nublado,1006,86,18.0,NNE,0.0,84
2025-05-28,2025-05-28 08:00,Punta Arenas,0.9,Parcialmente nublado,1003,83,14.8,N,0.0,62
2025-05-28,2025-05-28 09:00,Punta Arenas,1.0,Parcialmente nublado,1003,80,11.2,N,0.0,55
2025-05-28,2025-05-28 10:00,Punta Arenas,1.7,Parcialmente nublado,1003,75,13.7,N,0.0,55
2025-05-28,2025-05-28 11:00,Punta Arenas,2.4,Cielo cubierto,1009,70,11.2,N,0.0,100
2025-05-28,2025-05-28 12:00,Punta Arenas,2.7,Nublado,1006,73,15.1,NNW,0.0,78
2025-05-28,2025-05-28 13:00,Punta Arenas,4.3,Soleado,1000,77,17.6,NW,0.0,24
2025-05-28,2025-05-28 14:00,Punta Arenas,5.8,Cielo cubierto,1009,80,15.1,NW,0.0,100
2025-05-28,2025-05-28 15:00,Punta Arenas,5.6,Lluvia  moderada a intervalos,1063,83,14.8,NW,0.01,100
2025-05-28,2025-05-28 16:00,Punta Arenas,5.3,Lluvia  moderada a intervalos,1063,87,14.8,WNW,0.01,89
2025-05-28,2025-05-28 17:00,Punta Arenas,4.8,Lluvia  moderada a intervalos,1063,88,12.6,WNW,0.01,100
2025-05-28,2025-05-28 18:00,Punta Arenas,4.8,Lluvia  moderada a intervalos,1063,88,12.6,NW,0.01,99
2025-05-28,2025-05-28 19:00,Punta Arenas,4.8,Lluvia  moderada a intervalos,1063,90,14.8,NW,0.02,100
2025-05-28,2025-05-28 20:00,Punta Arenas,5.5,Llovizna,1153,88,21.6,WNW,0.62,100
2025-05-28,2025-05-28 21:00,Punta Arenas,5.9,Llovizna,1153,85,23.0,WNW,0.2,100
2025-05-28,2025-05-28 22:00,Punta Arenas,5.4,Lluvia  moderada a intervalos,1063,88,15.8,WNW,0.1,100
2025-05-28,2025-05-28 23:00,Punta Arenas,5.4,Cielo cubierto,1009,87,13.0,NW,0.0,100
2025-05-29,2025-05-29 00:00,Punta Arenas,5.5,Parcialmente nublado,1003,80,27.0,WNW,0.0,27
2025-05-29,2025-05-29 01:00,Punta Arenas,5.3,Despejado,1000,79,24.8,WNW,0.0,14
2025-05-29,2025-05-29 02:00,Punta Arenas,5.1,Parcialmente nublado,1003,79,22.7,WNW,0.0,26
2025-05-29,2025-05-29 03:00,Punta Arenas,4.6,Despejado,1000,81,18.7,WNW,0.0,24
2025-05-29,2025-05-29 04:00,Punta Arenas,4.6,Despejado,1000,79,15.8,WNW,0.0,17
2025-05-29,2025-05-29 05:00,Punta Arenas,4.8,Despejado,1000,78,14.0,WNW,0.0,24
2025-05-29,2025-05-29 06:00,Punta Arenas,4.5,Cielo cubierto,1009,81,13.3,NW,0.0,100
2025-05-29,2025-05-29 07:00,Punta Arenas,4.7,Nublado,1006,88,21.2,NNW,0.0,80
2025-05-29,2025-05-29 08:00,Punta Arenas,5.2,Cielo cubierto,1009,90,20.5,NNW,0.0,90
2025-05-29,2025-05-29 09:00,Punta Arenas,4.9,Cielo cubierto,1009,89,18.0,N,0.0,100
2025-05-29,2025-05-29 10:00,Punta Arenas,5.0,Cielo cubierto,1009,88,21.2,NNE,0.0,100
2025-05-29,2025-05-29 11:00,Punta Arenas,5.2,Llovizna,1153,84,27.0,NE,0.22,100
2025-05-29,2025-05-29 12:00,Punta Arenas,5.0,Llovizna,1153,85,24.1,NNE,0.42,100
2025-05-29,2025-05-29 13:00,Punta Arenas,5.3,Lluvia  moderada a intervalos,1063,87,25.9,NNE,0.1,100
2025-05-29,2025-05-29 14:00,Punta Arenas,5.1,Ligeras lluvias,1183,87,22.7,N,0.83,83
2025-05-29,2025-05-29 15:00,Punta Arenas,5.1,Llovizna,1153,88,24.8,NE,0.19,100
2025-05-29,2025-05-29 16:00,Punta Arenas,5.1,Lluvia  moderada a intervalos,1063,89,22.7,NNE,0.1,97
2025-05-29,2025-05-29 17:00,Punta Arenas,4.9,Lluvia  moderada a intervalos,1063,90,15.8,NNE,0.01,100
2025-05-29,2025-05-29 18:00,Punta Arenas,4.6,Cielo cubierto,1009,89,11.2,N,0.0,100
2025-05-29,2025-05-29 19:00,Punta Arenas,4.6,Nublado,1006,86,8.3,N,0.0,83
2025-05-29,2025-05-29 20:00,Punta Arenas,4.6,Nublado,1006,85,12.2,N,0.0,68
2025-05-29,2025-05-29 21:00,Punta Arenas,4.4,Despejado,1000,83,7.9,NW,0.0,7
2025-05-29,2025-05-29 22:00,Punta Arenas,4.1,Despejado,1000,83,10.4,NNW,0.0,10
2025-05-29,2025-05-29 23:00,Punta Arenas,4.1,Despejado,1000,83,11.9,N,0.0,20
2025-05-30,2025-05-30 00:00,Punta Arenas,4.0,Parcialmente nublado,1003,87,15.1,WNW,0.0,50
2025-05-30,2025-05-30 01:00,Punta Arenas,3.6,Despejado,1000,88,15.8,WNW,0.0,15
2025-05-30,2025-05-30 02:00,Punta Arenas,3.4,Despejado,1000,86,13.7,W,0.0,9
2025-05-30,2025-05-30 03:00,Punta Arenas,3.4,Despejado,1000,84,9.4,WSW,0.0,18
2025-05-30,2025-05-30 04:00,Punta Arenas,3.3,Despejado,1000,84,9.0,W,0.0,25
2025-05-30,2025-05-30 05:00,Punta Arenas,3.2,Parcialmente nublado,1003,85,11.5,W,0.0,33
2025-05-30,2025-05-30 06:00,Punta Arenas,3.2,Parcialmente nublado,1003,85,13.0,W,0.0,35
2025-05-30,2025-05-30 07:00,Punta Arenas,3.1,Parcialmente nublado,1003,84,11.2,WSW,0.0,32
2025-05-30,2025-05-30 08:00,Punta Arenas,3.3,Parcialmente nublado,1003,82,11.9,W,0.0,34
2025-05-30,2025-05-30 09:00,Punta Arenas,3.0,Parcialmente nublado,1003,84,14.0,W,0.0,28
2025-05-30,2025-05-30 10:00,Punta Arenas,3.1,Parcialmente nublado,1003,85,16.6,W,0.0,26
2025-05-30,2025-05-30 11:00,Punta Arenas,3.6,Parcialmente nublado,1003,85,20.5,W,0.0,37
2025-05-30,2025-05-30 12:00,Punta Arenas,4.0,Soleado,1000,81,15.1,WSW,0.0,18
2025-05-30,2025-05-30 13:00,Punta Arenas,4.3,Soleado,1000,80,14.0,W,0.0,19
2025-05-30,2025-05-30 14:00,Punta Arenas,4.4,Soleado,1000,80,16.2,W,0.0,11
2025-05-30,2025-05-30 15:00,Punta Arenas,4.4,Soleado,1000,80,17.3,W,0.0,13
2025-05-30,2025-05-30 16:00,Punta Arenas,4.1,Soleado,1000,82,19.8,W,0.0,15
2025-05-30,2025-05-30 17:00,Punta Arenas,3.8,Soleado,1000,82,18.7,WSW,0.0,20
2025-05-30,2025-05-30 18:00,Punta Arenas,3.7,Despejado,1000,83,18.4,WSW,0.0,23
2025-05-30,2025-05-30 19:00,Punta Arenas,3.5,Despejado,1000,84,19.8,W,0.0,21
2025-05-30,2025-05-30 20:00,Punta Arenas,3.4,Parcialmente nublado,1003,87,22.3,W,0.0,56
2025-05-30,2025-05-30 21:00,Punta Arenas,3.4,Parcialmente nublado,1003,88,24.1,W,0.0,51
2025-05-30,2025-05-30 22:00,Punta Arenas,3.3,Parcialmente nublado,1003,89,24.5,W,0.0,53
2025-05-30,2025-05-30 23:00,Punta Arenas,3.4,Parcialmente nublado,1003,88,24.8,WSW,0.0,45
2025-05-31,2025-05-31 00:00,Punta Arenas,4.0,Parcialmente nublado,1003,83,23.8,W,0.0,38
2025-05-31,2025-05-31 01:00,Punta Arenas,4.2,Parcialmente nublado,1003,75,19.8,WSW,0.0,45
2025-05-31,2025-05-31 02:00,Punta Arenas,4.3,Parcialmente nublado,1003,70,15.8,WSW,0.0,62
2025-05-31,2025-05-31 03:00,Punta Arenas,4.6,Parcialmente nublado,1003,70,17.3,WSW,0.0,51
2025-05-31,2025-05-31 04:00,Punta Arenas,4.8,Parcialmente nublado,1003,73,18.0,WSW,0.0,45
2025-05-31,2025-05-31 05:00,Punta Arenas,4.6,Despejado,1000,78,19.8,W,0.0,21
2025-05-31,2025-05-31 06:00,Punta Arenas,4.1,Despejado,1000,85,20.9,W,0.0,12
2025-05-31,2025-05-31 07:00,Punta Arenas,3.7,Parcialmente nublado,1003,89,20.9,W,0.0,27
2025-05-31,2025-05-31 08:00,Punta Arenas,3.9,Nublado,1006,89,20.2,W,0.0,79
2025-05-31,2025-05-31 09:00,Punta Arenas,4.0,Parcialmente nublado,1003,89,20.9,W,0.0,28
2025-05-31,2025-05-31 10:00,Punta Arenas,3.8,Parcialmente nublado,1003,91,21.6,WNW,0.0,36
2025-05-31,2025-05-31 11:00,Punta Arenas,4.2,Nublado,1006,91,21.2,WNW,0.0,67
2025-05-31,2025-05-31 12:00,Punta Arenas,4.6,Parcialmente nublado,1003,89,20.2,WNW,0.0,44
2025-05-31,2025-05-31 13:00,Punta Arenas,4.8,Soleado,1000,86,18.4,W,0.0,23
2025-05-31,2025-05-31 14:00,Punta Arenas,4.9,Soleado,1000,82,12.2,W,0.0,17
2025-05-31,2025-05-31 15:00,Punta Arenas,4.7,Soleado,1000,82,7.9,WNW,0.0,12
2025-05-31,2025-05-31 16:00,Punta Arenas,4.3,Soleado,1000,82,7.9,NNW,0.0,14
2025-05-31,2025-05-31 17:00,Punta Arenas,4.1,Soleado,1000,83,11.9,NNW,0.0,18
2025-05-31,2025-05-31 18:00,Punta Arenas,4.2,Despejado,1000,82,13.0,N,0.0,13
2025-05-31,2025-05-31 19:00,Punta Arenas,4.1,Despejado,1000,80,14.4,N,0.0,15
2025-05-31,2025-05-31 20:00,Punta Arenas,3.8,Parcialmente nublado,1003,81,18.4,N,0.0,48
2025-05-31,2025-05-31 21:00,Punta Arenas,3.8,Lluvia  moderada a intervalos,1063,79,21.2,N,0.02,64
2025-05-31,2025-05-31 22:00,Punta Arenas,3.9,Llovizna,1153,82,22.7,NNE,0.23,100
2025-05-31,2025-05-31 23:00,Punta Arenas,4.0,Lluvia  moderada a intervalos,1063,81,22.0,NNE,0.11,100
2025-06-01,2025-06-01 00:00,Punta Arenas,3.8,Cielo cubierto,1009,78,34.9,NNW,0.0,100
2025-06-01,2025-06-01 01:00,Punta Arenas,3.5,Parcialmente nublado,1003,79,25.2,NNW,0.0,54
2025-06-01,2025-06-01 02:00,Punta Arenas,3.6,Parcialmente nublado,1003,80,14.4,WNW,0.0,52
2025-06-01,2025-06-01 03:00,Punta Arenas,3.5,Cielo cubierto,1009,81,14.8,W,0.0,91
2025-06-01,2025-06-01 04:00,Punta Arenas,3.3,Nublado,1006,86,14.8,W,0.0,82
2025-06-01,2025-06-01 05:00,Punta Arenas,3.0,Parcialmente nublado,1003,90,14.4,WSW,0.0,58
2025-06-01,2025-06-01 06:00,Punta Arenas,3.1,Parcialmente nublado,1003,89,9.4,WSW,0.0,54
2025-06-01,2025-06-01 07:00,Punta Arenas,2.9,Cielo cubierto,1009,88,13.3,WNW,0.0,100
2025-06-01,2025-06-01 08:00,Punta Arenas,3.2,Nublado,1006,87,16.9,WNW,0.0,85
2025-06-01,2025-06-01 09:00,Punta Arenas,3.0,Despejado,1000,85,17.3,NW,0.0,24
2025-06-01,2025-06-01 10:00,Punta Arenas,3.0,Soleado,1000,84,19.1,NW,0.0,18
2025-06-01,2025-06-01 11:00,Punta Arenas,3.5,Soleado,1000,78,18.0,NW,0.0,10
2025-06-01,2025-06-01 12:00,Punta Arenas,4.0,Parcialmente nublado,1003,72,19.1,NW,0.0,46
2025-06-01,2025-06-01 13:00,Punta Arenas,3.4,Nevadas intensas,1222,79,23.4,NW,0.28,68
2025-06-01,2025-06-01 14:00,Punta Arenas,3.6,Parcialmente nublado,1003,81,24.5,WNW,0.0,25
2025-06-01,2025-06-01 15:00,Punta Arenas,3.5,Soleado,1000,82,25.2,W,0.0,10
2025-06-01,2025-06-01 16:00,Punta Arenas,3.3,Lluvia  moderada a intervalos,1063,82,25.6,W,0.01,72
2025-06-01,2025-06-01 17:00,Punta Arenas,3.5,Nevadas ligeras a intervalos,1210,77,22.3,W,0.02,76
2025-06-01,2025-06-01 18:00,Punta Arenas,3.7,Despejado,1000,73,21.2,W,0.0,11
2025-06-01,2025-06-01 19:00,Punta Arenas,3.6,Despejado,1000,73,20.5,W,0.0,11
2025-06-01,2025-06-01 20:00,Punta Arenas,3.2,Despejado,1000,74,17.6,W,0.0,16
2025-06-01,2025-06-01 21:00,Punta Arenas,3.0,Despejado,1000,74,15.5,W,0.0,13
2025-06-01,2025-06-01 22:00,Punta Arenas,2.9,Despejado,1000,76,15.5,WNW,0.0,23
2025-06-01,2025-06-01 23:00,Punta Arenas,2.9,Parcialmente nublado,1003,77,18.0,WNW,0.0,37
2025-06-02,2025-06-02 00:00,Punta Arenas,2.8,Parcialmente nublado,1003,72,18.0,WNW,0.0,32
2025-06-02,2025-06-02 01:00,Punta Arenas,2.7,Nublado,1006,76,19.1,WNW,0.0,65
2025-06-02,2025-06-02 02:00,Punta Arenas,3.0,Despejado,1000,78,24.5,WNW,0.0,23
2025-06-02,2025-06-02 03:00,Punta Arenas,3.3,Despejado,1000,77,28.4,WNW,0.0,17
2025-06-02,2025-06-02 04:00,Punta Arenas,3.3,Nublado,1006,78,26.3,WNW,0.0,73
2025-06-02,2025-06-02 05:00,Punta Arenas,3.3,Cielo cubierto,1009,79,24.8,WNW,0.0,100
2025-06-02,2025-06-02 06:00,Punta Arenas,3.4,Lluvia  moderada a intervalos,1063,82,23.4,NW,0.09,51
2025-06-02,2025-06-02 07:00,Punta Arenas,2.5,Fuertes nevadas,1225,88,29.5,NNW,0.53,99
2025-06-02,2025-06-02 08:00,Punta Arenas,2.7,Ligeras precipitaciones de aguanieve,1204,95,35.6,NW,0.36,100
2025-06-02,2025-06-02 10:00,Punta Arenas,5.1,Nublado,1006,76,39.6,W,0.0,82
2025-06-02,2025-06-02 11:00,Punta Arenas,4.9,Parcialmente nublado,1003,76,33.8,W,0.0,49
2025-06-02,2025-06-02 12:00,Punta Arenas,4.9,Parcialmente nublado,1003,78,25.9,WNW,0.0,57
2025-06-02,2025-06-02 13:00,Punta Arenas,4.7,Parcialmente nublado,1003,80,27.4,WNW,0.0,44
2025-06-02,2025-06-02 14:00,Punta Arenas,4.5,Nublado,1006,83,30.6,NW,0.0,73
2025-06-02,2025-06-02 15:00,Punta Arenas,4.1,Nublado,1006,86,28.1,NW,0.0,87
2025-06-02,2025-06-02 16:00,Punta Arenas,4.0,Cielo cubierto,1009,88,23.0,NW,0.0,93
2025-06-02,2025-06-02 17:00,Punta Arenas,3.5,Nublado,1006,89,18.4,NW,0.0,76
2025-06-02,2025-06-02 18:00,Punta Arenas,3.1,Nublado,1006,91,19.8,NW,0.0,80
2025-06-02,2025-06-02 19:00,Punta Arenas,3.1,Cielo cubierto,1009,92,21.2,NW,0.0,100
2025-06-02,2025-06-02 20:00,Punta Arenas,3.6,Cielo cubierto,1009,92,22.0,NW,0.0,100
2025-06-02,2025-06-02 21:00,Punta Arenas,4.1,Cielo cubierto,1009,90,22.3,NW,0.0,100
2025-06-02,2025-06-02 22:00,Punta Arenas,4.9,Cielo cubierto,1009,87,20.9,NW,0.0,100
2025-06-02,2025-06-02 23:00,Punta Arenas,4.5,Cielo cubierto,1009,89,19.8,NW,0.0,100
2025-06-03,2025-06-03 00:00,Punta Arenas,5.9,Parcialmente nublado,1003,81,36.7,WNW,0.0,47
2025-06-03,2025-06-03 01:00,Punta Arenas,5.4,Cielo cubierto,1009,85,27.7,WNW,0.0,92
2025-06-03,2025-06-03 02:00,Punta Arenas,5.6,Cielo cubierto,1009,85,28.8,NW,0.0,100
2025-06-03,2025-06-03 03:00,Punta Arenas,6.3,Cielo cubierto,1009,81,33.5,WNW,0.0,100
2025-06-03,2025-06-03 04:00,Punta Arenas,5.9,Lluvia  moderada a intervalos,1063,85,31.0,NW,0.02,100
2025-06-03,2025-06-03 05:00,Punta Arenas,5.6,Nublado,1006,84,31.0,NW,0.0,84
2025-06-03,2025-06-03 06:00,Punta Arenas,5.2,Nublado,1006,83,33.8,NW,0.0,72
2025-06-03,2025-06-03 07:00,Punta Arenas,5.1,Cielo cubierto,1009,83,33.1,NW,0.0,100
2025-06-03,2025-06-03 08:00,Punta Arenas,5.0,Lluvia  moderada a intervalos,1063,86,34.2,NW,0.02,100
2025-06-03,2025-06-03 09:00,Punta Arenas,5.5,Cielo cubierto,1009,81,36.4,NW,0.0,100
2025-06-03,2025-06-03 10:00,Punta Arenas,5.4,Lluvia  moderada a intervalos,1063,82,31.0,NW,0.01,100
2025-06-03,2025-06-03 11:00,Punta Arenas,5.7,Cielo cubierto,1009,80,30.2,NW,0.0,100
2025-06-03,2025-06-03 12:00,Punta Arenas,5.9,Lluvia  moderada a intervalos,1063,79,36.7,NW,0.04,100
2025-06-03,2025-06-03 13:00,Punta Arenas,5.9,Lluvia  moderada a intervalos,1063,79,37.1,NW,0.05,100
2025-06-03,2025-06-03 14:00,Punta Arenas,6.0,Lluvia  moderada a intervalos,1063,77,33.5,WNW,0.02,56
2025-06-03,2025-06-03 15:00,Punta Arenas,5.5,Lluvia  moderada a intervalos,1063,80,33.8,WNW,0.01,93
2025-06-03,2025-06-03 16:00,Punta Arenas,5.1,Lluvia  moderada a intervalos,1063,83,35.6,WNW,0.05,100
2025-06-03,2025-06-03 17:00,Punta Arenas,4.1,Ligeras precipitaciones de aguanieve,1204,90,24.8,W,0.84,100
2025-06-03,2025-06-03 18:00,Punta Arenas,4.0,Ligeras precipitaciones de aguanieve,1204,82,28.4,WSW,0.48,55
2025-06-03,2025-06-03 19:00,Punta Arenas,3.8,Aguanieve moderada a intervalos en las aproximaciones,1069,84,29.9,W,0.21,80
2025-06-03,2025-06-03 20:00,Punta Arenas,4.1,Lluvia  moderada a intervalos,1063,70,31.0,W,0.13,79
2025-06-03,2025-06-03 21:00,Punta Arenas,3.9,Despejado,1000,68,31.7,W,0.0,11
2025-06-03,2025-06-03 22:00,Punta Arenas,3.7,Despejado,1000,67,31.7,WNW,0.0,10
2025-06-03,2025-06-03 23:00,Punta Arenas,3.4,Chubascos de nieve,1114,69,34.2,W,0.05,78
2025-06-04,2025-06-04 00:00,Punta Arenas,3.6,Despejado,1000,69,31.0,W,0.0,20
2025-06-04,2025-06-04 01:00,Punta Arenas,3.8,Parcialmente nublado,1003,68,35.6,W,0.0,46
2025-06-04,2025-06-04 02:00,Punta Arenas,3.7,Despejado,1000,67,34.6,W,0.0,16
2025-06-04,2025-06-04 06:00,Punta Arenas,3.9,Despejado,1000,73,37.4,WSW,0.0,16
2025-06-04,2025-06-04 07:00,Punta Arenas,3.8,Parcialmente nublado,1003,78,38.9,WSW,0.0,26
2025-06-04,2025-06-04 09:00,Punta Arenas,3.8,Despejado,1000,67,38.9,WSW,0.0,8
2025-06-04,2025-06-04 10:00,Punta Arenas,3.8,Soleado,1000,72,34.6,WSW,0.0,15
2025-06-04,2025-06-04 11:00,Punta Arenas,4.2,Cielo cubierto,1009,72,35.6,W,0.0,100
2025-06-04,2025-06-04 12:00,Punta Arenas,4.4,Lluvia  moderada a intervalos,1063,70,32.8,W,0.1,100
2025-06-04,2025-06-04 13:00,Punta Arenas,3.7,Ligeras precipitaciones de nieve,1255,81,34.2,W,0.02,100
2025-06-04,2025-06-04 14:00,Punta Arenas,4.8,Cielo cubierto,1009,67,36.0,WSW,0.0,100
2025-06-04,2025-06-04 15:00,Punta Arenas,4.5,Nublado,1006,72,29.9,W,0.0,75
2025-06-04,2025-06-04 16:00,Punta Arenas,3.8,Nublado,1006,79,18.4,W,0.0,64
2025-06-04,2025-06-04 17:00,Punta Arenas,3.5,Nublado,1006,82,15.1,NW,0.0,72
2025-06-04,2025-06-04 18:00,Punta Arenas,3.5,Lluvia  moderada a intervalos,1063,87,23.8,NW,0.02,100
2025-06-04,2025-06-04 19:00,Punta Arenas,3.8,Lluvia  moderada a intervalos,1063,91,27.0,WNW,0.05,100
2025-06-04,2025-06-04 20:00,Punta Arenas,4.2,Llovizna,1153,90,23.4,WNW,0.36,100
2025-06-04,2025-06-04 21:00,Punta Arenas,3.8,Llovizna,1153,92,18.7,W,0.25,92
2025-06-04,2025-06-04 22:00,Punta Arenas,5.9,Lluvia  moderada a intervalos,1063,87,37.1,W,0.12,100
2025-05-26,2025-05-26 00:00,Puerto Natales,0.2,Neblina,1030,95,1.4,ENE,0.0,55
2025-05-26,2025-05-26 01:00,Puerto Natales,0.1,Neblina,1030,94,1.4,NE,0.0,77
2025-05-26,2025-05-26 02:00,Puerto Natales,0.4,Cielo cubierto,1009,93,1.1,NE,0.0,95
2025-05-26,2025-05-26 03:00,Puerto Natales,0.6,Cielo cubierto,1009,92,1.1,N,0.0,100
2025-05-26,2025-05-26 04:00,Puerto Natales,1.0,Lluvia  moderada a intervalos,1063,91,1.1,WSW,0.01,100
2025-05-26,2025-05-26 05:00,Puerto Natales,1.2,Nevadas ligeras,1213,92,0.4,W,0.05,100
2025-05-26,2025-05-26 06:00,Puerto Natales,1.4,Nevadas ligeras,1213,93,0.4,NW,0.04,100
2025-05-26,2025-05-26 07:00,Puerto Natales,1.4,Nieve moderada,1219,95,0.4,SSW,0.11,95
2025-05-26,2025-05-26 08:00,Puerto Natales,1.4,Nieve moderada,1219,95,0.4,ESE,0.21,91
2025-05-26,2025-05-26 09:00,Puerto Natales,1.5,Nieve moderada,1219,96,0.4,NE,0.14,100
2025-05-26,2025-05-26 10:00,Puerto Natales,1.9,Nieve moderada,1219,97,0.7,NNE,0.1,97
2025-05-26,2025-05-26 11:00,Puerto Natales,2.1,Nevadas ligeras,1213,99,1.4,NNE,0.03,97
